id,EmployeeID,department_id,level_id,Job_Profile,Compensation,Bonus_%
170,101428,d002,KSETO3,JP_1015,"55,000.00",0.15
11,101429,d001,ZO9DQZ,JP_1001,,0.2
454,101430,d004,KSETO3,JP_1029,"85,000.00",0.15
1369,101431,d004,2Q35MD,JP_1030,"175,000.00",0.2
455,101432,d004,KSETO3,JP_1029,"85,000.00",0.15
171,101433,d002,KSETO3,JP_1015,"55,000.00",0.15
1550,101434,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
3768,101435,d005,2Q35MD,JP_1039,"200,000.00",0.2
2899,101436,d005,KSETO3,JP_1038,"110,000.00",0.15
2900,101437,d005,KSETO3,JP_1038,"110,000.00",0.15
456,101438,d004,KSETO3,JP_1029,"85,000.00",0.15
907,101439,d002,KSETO3,JP_1016,"70,000.00",0.15
2901,101440,d005,KSETO3,JP_1038,"110,000.00",0.15
12,101441,d001,ZO9DQZ,JP_1001,,0.2
908,101442,d002,KSETO3,JP_1016,"70,000.00",0.15
1551,101443,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1552,101444,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2902,101445,d005,KSETO3,JP_1038,"110,000.00",0.15
1802,101446,d002,9OLSAT,JP_1018,,0.15
4083,101447,d005,9OLSAT,JP_1040,"140,000.00",0.15
2903,101448,d005,KSETO3,JP_1038,"110,000.00",0.15
2904,101449,d005,KSETO3,JP_1038,"110,000.00",0.15
3591,101450,d001,KSETO3,JP_1008,"55,000.00",0.15
1947,101451,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
172,101452,d002,KSETO3,JP_1015,"55,000.00",0.15
2385,101453,d005,KSETO3,JP_1037,"80,000.00",0.15
909,101454,d002,KSETO3,JP_1016,"70,000.00",0.15
4084,101455,d005,9OLSAT,JP_1040,"140,000.00",0.15
4815,101456,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1553,101457,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4816,101458,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1370,101459,d004,2Q35MD,JP_1030,"175,000.00",0.2
2905,101460,d005,KSETO3,JP_1038,"110,000.00",0.15
3769,101461,d005,2Q35MD,JP_1039,"200,000.00",0.2
1948,101462,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
910,101463,d002,KSETO3,JP_1016,"70,000.00",0.15
911,101464,d002,KSETO3,JP_1016,"70,000.00",0.15
2906,101465,d005,KSETO3,JP_1038,"110,000.00",0.15
2907,101466,d005,KSETO3,JP_1038,"110,000.00",0.15
2908,101467,d005,KSETO3,JP_1038,"110,000.00",0.15
173,101468,d002,KSETO3,JP_1015,"55,000.00",0.15
2207,101469,d003,KSETO3,JP_1023,"70,000.00",0.15
1425,101470,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
457,101471,d004,KSETO3,JP_1029,"85,000.00",0.15
4085,101472,d005,9OLSAT,JP_1040,"140,000.00",0.15
3770,101473,d005,2Q35MD,JP_1039,"200,000.00",0.2
2208,101474,d003,KSETO3,JP_1023,"70,000.00",0.15
1803,101475,d002,9OLSAT,JP_1018,,0.15
13,101476,d001,ZO9DQZ,JP_1001,,0.2
4349,101477,d004,6O0MT2,JP_1035,"75,000.00",0.1
2209,101478,d003,KSETO3,JP_1023,"70,000.00",0.15
3771,101479,d005,2Q35MD,JP_1039,"200,000.00",0.2
3772,101480,d005,2Q35MD,JP_1039,"200,000.00",0.2
2909,101481,d005,KSETO3,JP_1038,"110,000.00",0.15
4350,101482,d004,6O0MT2,JP_1035,"75,000.00",0.1
3592,101483,d001,KSETO3,JP_1008,"55,000.00",0.15
4086,101484,d005,9OLSAT,JP_1040,"140,000.00",0.15
3773,101485,d005,2Q35MD,JP_1039,"200,000.00",0.2
4087,101486,d005,9OLSAT,JP_1040,"140,000.00",0.15
2314,101487,d003,KSETO3,JP_1024,"85,000.00",0.15
4088,101488,d005,9OLSAT,JP_1040,"140,000.00",0.15
3774,101489,d005,2Q35MD,JP_1039,"200,000.00",0.2
4089,101490,d005,9OLSAT,JP_1040,"140,000.00",0.15
2050,101491,d004,9OLSAT,JP_1034,"95,000.00",0.15
4894,101492,d003,2Q35MD,JP_1028,"190,000.00",0.2
912,101493,d002,KSETO3,JP_1016,"70,000.00",0.15
174,101494,d002,KSETO3,JP_1015,"55,000.00",0.15
913,101495,d002,KSETO3,JP_1016,"70,000.00",0.15
2097,101496,d001,KSETO3,JP_1006,"50,000.00",0.15
1949,101497,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1804,101498,d002,9OLSAT,JP_1018,,0.15
914,101499,d002,KSETO3,JP_1016,"70,000.00",0.15
458,101500,d004,KSETO3,JP_1029,"85,000.00",0.15
1426,101501,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
175,101502,d002,KSETO3,JP_1015,"55,000.00",0.15
459,101503,d004,KSETO3,JP_1029,"85,000.00",0.15
2210,101504,d003,KSETO3,JP_1023,"70,000.00",0.15
2386,101505,d005,KSETO3,JP_1037,"80,000.00",0.15
3593,101506,d001,KSETO3,JP_1008,"55,000.00",0.15
915,101507,d002,KSETO3,JP_1016,"70,000.00",0.15
2211,101508,d003,KSETO3,JP_1023,"70,000.00",0.15
2051,101509,d004,9OLSAT,JP_1034,"95,000.00",0.15
916,101510,d002,KSETO3,JP_1016,"70,000.00",0.15
1707,101511,d001,KSETO3,JP_1005,"50,000.00",0.15
2212,101512,d003,KSETO3,JP_1023,"70,000.00",0.15
1371,101513,d004,2Q35MD,JP_1030,"175,000.00",0.2
460,101514,d004,KSETO3,JP_1029,"85,000.00",0.15
4351,101515,d004,6O0MT2,JP_1035,"75,000.00",0.1
917,101516,d002,KSETO3,JP_1016,"70,000.00",0.15
918,101517,d002,KSETO3,JP_1016,"70,000.00",0.15
14,101518,d001,ZO9DQZ,JP_1001,,0.2
176,101519,d002,KSETO3,JP_1015,"55,000.00",0.15
1950,101520,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
3594,101521,d001,KSETO3,JP_1008,"55,000.00",0.15
919,101522,d002,KSETO3,JP_1016,"70,000.00",0.15
1664,101523,d001,KSETO3,JP_1004,"70,000.00",0.15
1708,101524,d001,KSETO3,JP_1005,"50,000.00",0.15
1805,101525,d002,9OLSAT,JP_1018,,0.15
3595,101526,d001,KSETO3,JP_1008,"55,000.00",0.15
177,101527,d002,KSETO3,JP_1015,"55,000.00",0.15
178,101528,d002,KSETO3,JP_1015,"55,000.00",0.15
4817,101529,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
3596,101530,d001,KSETO3,JP_1008,"55,000.00",0.15
920,101531,d002,KSETO3,JP_1016,"70,000.00",0.15
921,101532,d002,KSETO3,JP_1016,"70,000.00",0.15
461,101533,d004,KSETO3,JP_1029,"85,000.00",0.15
1806,101534,d002,9OLSAT,JP_1018,,0.15
462,101535,d004,KSETO3,JP_1029,"85,000.00",0.15
463,101536,d004,KSETO3,JP_1029,"85,000.00",0.15
1807,101537,d002,9OLSAT,JP_1018,,0.15
464,101538,d004,KSETO3,JP_1029,"85,000.00",0.15
465,101539,d004,KSETO3,JP_1029,"85,000.00",0.15
1951,101540,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1952,101541,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1953,101542,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1808,101543,d002,9OLSAT,JP_1018,,0.15
922,101544,d002,KSETO3,JP_1016,"70,000.00",0.15
3775,101545,d005,2Q35MD,JP_1039,"200,000.00",0.2
2910,101546,d005,KSETO3,JP_1038,"110,000.00",0.15
4090,101547,d005,9OLSAT,JP_1040,"140,000.00",0.15
3776,101548,d005,2Q35MD,JP_1039,"200,000.00",0.2
2911,101549,d005,KSETO3,JP_1038,"110,000.00",0.15
923,101550,d002,KSETO3,JP_1016,"70,000.00",0.15
466,101551,d004,KSETO3,JP_1029,"85,000.00",0.15
4597,101552,d003,6O0MT2,JP_1025,"120,000.00",0.1
2098,101553,d001,KSETO3,JP_1006,"50,000.00",0.15
924,101554,d002,KSETO3,JP_1016,"70,000.00",0.15
2387,101555,d005,KSETO3,JP_1037,"80,000.00",0.15
1954,101556,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
925,101557,d002,KSETO3,JP_1016,"70,000.00",0.15
926,101558,d002,KSETO3,JP_1016,"70,000.00",0.15
1554,101559,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
15,101560,d001,ZO9DQZ,JP_1001,,0.2
927,101561,d002,KSETO3,JP_1016,"70,000.00",0.15
467,101562,d004,KSETO3,JP_1029,"85,000.00",0.15
2388,101563,d005,KSETO3,JP_1037,"80,000.00",0.15
928,101564,d002,KSETO3,JP_1016,"70,000.00",0.15
4781,101565,d001,KSETO3,JP_1013,"75,000.00",0.15
1427,101566,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
468,101567,d004,KSETO3,JP_1029,"85,000.00",0.15
4746,101568,d002,2Q35MD,JP_1021,"160,000.00",0.2
4818,101569,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1709,101570,d001,KSETO3,JP_1005,"50,000.00",0.15
2912,101571,d005,KSETO3,JP_1038,"110,000.00",0.15
2913,101572,d005,KSETO3,JP_1038,"110,000.00",0.15
2914,101573,d005,KSETO3,JP_1038,"110,000.00",0.15
4091,101574,d005,9OLSAT,JP_1040,"140,000.00",0.15
2915,101575,d005,KSETO3,JP_1038,"110,000.00",0.15
2916,101576,d005,KSETO3,JP_1038,"110,000.00",0.15
1555,101577,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
1428,101578,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
2389,101579,d005,KSETO3,JP_1037,"80,000.00",0.15
929,101580,d002,KSETO3,JP_1016,"70,000.00",0.15
930,101581,d002,KSETO3,JP_1016,"70,000.00",0.15
2099,101582,d001,KSETO3,JP_1006,"50,000.00",0.15
931,101583,d002,KSETO3,JP_1016,"70,000.00",0.15
932,101584,d002,KSETO3,JP_1016,"70,000.00",0.15
933,101585,d002,KSETO3,JP_1016,"70,000.00",0.15
3597,101586,d001,KSETO3,JP_1008,"55,000.00",0.15
934,101587,d002,KSETO3,JP_1016,"70,000.00",0.15
1955,101588,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1809,101589,d002,9OLSAT,JP_1018,,0.15
469,101590,d004,KSETO3,JP_1029,"85,000.00",0.15
1429,101591,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1556,101592,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
935,101593,d002,KSETO3,JP_1016,"70,000.00",0.15
2503,101594,d002,KSETO3,JP_1020,"80,000.00",0.15
4687,101595,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
470,101596,d004,KSETO3,JP_1029,"85,000.00",0.15
471,101597,d004,KSETO3,JP_1029,"85,000.00",0.15
179,101598,d002,KSETO3,JP_1015,"55,000.00",0.15
936,101599,d002,KSETO3,JP_1016,"70,000.00",0.15
3598,101600,d001,KSETO3,JP_1008,"55,000.00",0.15
4782,101601,d001,KSETO3,JP_1013,"75,000.00",0.15
1810,101602,d002,9OLSAT,JP_1018,,0.15
180,101603,d002,KSETO3,JP_1015,"55,000.00",0.15
3599,101604,d001,KSETO3,JP_1008,"55,000.00",0.15
1557,101605,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4724,101606,d001,FFK1HB,JP_1012,"225,000.00",0.3
1811,101607,d002,9OLSAT,JP_1018,,0.15
937,101608,d002,KSETO3,JP_1016,"70,000.00",0.15
938,101609,d002,KSETO3,JP_1016,"70,000.00",0.15
939,101610,d002,KSETO3,JP_1016,"70,000.00",0.15
4092,101611,d005,9OLSAT,JP_1040,"140,000.00",0.15
2917,101612,d005,KSETO3,JP_1038,"110,000.00",0.15
4352,101613,d004,6O0MT2,JP_1035,"75,000.00",0.1
2213,101614,d003,KSETO3,JP_1023,"70,000.00",0.15
940,101615,d002,KSETO3,JP_1016,"70,000.00",0.15
3600,101616,d001,KSETO3,JP_1008,"55,000.00",0.15
472,101617,d004,KSETO3,JP_1029,"85,000.00",0.15
4819,101618,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
941,101619,d002,KSETO3,JP_1016,"70,000.00",0.15
942,101620,d002,KSETO3,JP_1016,"70,000.00",0.15
4476,101621,d001,KSETO3,JP_1010,"70,000.00",0.15
1812,101622,d002,9OLSAT,JP_1018,,0.15
2390,101623,d005,KSETO3,JP_1037,"80,000.00",0.15
2052,101624,d004,9OLSAT,JP_1034,"95,000.00",0.15
2504,101625,d002,KSETO3,JP_1020,"80,000.00",0.15
1558,101626,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2391,101627,d005,KSETO3,JP_1037,"80,000.00",0.15
181,101628,d002,KSETO3,JP_1015,"55,000.00",0.15
2392,101629,d005,KSETO3,JP_1037,"80,000.00",0.15
943,101630,d002,KSETO3,JP_1016,"70,000.00",0.15
944,101631,d002,KSETO3,JP_1016,"70,000.00",0.15
1956,101632,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
3601,101633,d001,KSETO3,JP_1008,"55,000.00",0.15
945,101634,d002,KSETO3,JP_1016,"70,000.00",0.15
946,101635,d002,KSETO3,JP_1016,"70,000.00",0.15
2918,101636,d005,KSETO3,JP_1038,"110,000.00",0.15
2919,101637,d005,KSETO3,JP_1038,"110,000.00",0.15
947,101638,d002,KSETO3,JP_1016,"70,000.00",0.15
473,101639,d004,KSETO3,JP_1029,"85,000.00",0.15
4353,101640,d004,6O0MT2,JP_1035,"75,000.00",0.1
1430,101641,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4688,101642,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
474,101643,d004,KSETO3,JP_1029,"85,000.00",0.15
2161,101644,d001,KSETO3,JP_1007,"220,000.00",0.15
1559,101645,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
3602,101646,d001,KSETO3,JP_1008,"55,000.00",0.15
4354,101647,d004,6O0MT2,JP_1035,"75,000.00",0.1
2162,101648,d001,KSETO3,JP_1007,"220,000.00",0.15
2053,101649,d004,9OLSAT,JP_1034,"95,000.00",0.15
948,101650,d002,KSETO3,JP_1016,"70,000.00",0.15
949,101651,d002,KSETO3,JP_1016,"70,000.00",0.15
950,101652,d002,KSETO3,JP_1016,"70,000.00",0.15
2214,101653,d003,KSETO3,JP_1023,"70,000.00",0.15
951,101654,d002,KSETO3,JP_1016,"70,000.00",0.15
952,101655,d002,KSETO3,JP_1016,"70,000.00",0.15
1813,101656,d002,9OLSAT,JP_1018,,0.15
1560,101657,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2100,101658,d001,KSETO3,JP_1006,"50,000.00",0.15
2215,101659,d003,KSETO3,JP_1023,"70,000.00",0.15
182,101660,d002,KSETO3,JP_1015,"55,000.00",0.15
2315,101661,d003,KSETO3,JP_1024,"85,000.00",0.15
1665,101662,d001,KSETO3,JP_1004,"70,000.00",0.15
953,101663,d002,KSETO3,JP_1016,"70,000.00",0.15
2920,101664,d005,KSETO3,JP_1038,"110,000.00",0.15
2921,101665,d005,KSETO3,JP_1038,"110,000.00",0.15
4093,101666,d005,9OLSAT,JP_1040,"140,000.00",0.15
954,101667,d002,KSETO3,JP_1016,"70,000.00",0.15
1561,101668,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
955,101669,d002,KSETO3,JP_1016,"70,000.00",0.15
956,101670,d002,KSETO3,JP_1016,"70,000.00",0.15
49,101671,d003,KSETO3,JP_1022,"75,000.00",0.15
1814,101672,d002,9OLSAT,JP_1018,,0.15
475,101673,d004,KSETO3,JP_1029,"85,000.00",0.15
957,101674,d002,KSETO3,JP_1016,"70,000.00",0.15
2101,101675,d001,KSETO3,JP_1006,"50,000.00",0.15
958,101676,d002,KSETO3,JP_1016,"70,000.00",0.15
476,101677,d004,KSETO3,JP_1029,"85,000.00",0.15
2393,101678,d005,KSETO3,JP_1037,"80,000.00",0.15
1666,101679,d001,KSETO3,JP_1004,"70,000.00",0.15
183,101680,d002,KSETO3,JP_1015,"55,000.00",0.15
1431,101681,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1957,101682,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
2394,101683,d005,KSETO3,JP_1037,"80,000.00",0.15
1432,101684,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
3603,101685,d001,KSETO3,JP_1008,"55,000.00",0.15
4355,101686,d004,6O0MT2,JP_1035,"75,000.00",0.1
959,101687,d002,KSETO3,JP_1016,"70,000.00",0.15
2054,101688,d004,9OLSAT,JP_1034,"95,000.00",0.15
477,101689,d004,KSETO3,JP_1029,"85,000.00",0.15
50,101690,d003,KSETO3,JP_1022,"75,000.00",0.15
2922,101691,d005,KSETO3,JP_1038,"110,000.00",0.15
2923,101692,d005,KSETO3,JP_1038,"110,000.00",0.15
2395,101693,d005,KSETO3,JP_1037,"80,000.00",0.15
1433,101694,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
2396,101695,d005,KSETO3,JP_1037,"80,000.00",0.15
4094,101696,d005,9OLSAT,JP_1040,"140,000.00",0.15
1667,101697,d001,KSETO3,JP_1004,"70,000.00",0.15
4095,101698,d005,9OLSAT,JP_1040,"140,000.00",0.15
4356,101699,d004,6O0MT2,JP_1035,"75,000.00",0.1
2924,101700,d005,KSETO3,JP_1038,"110,000.00",0.15
2925,101701,d005,KSETO3,JP_1038,"110,000.00",0.15
2926,101702,d005,KSETO3,JP_1038,"110,000.00",0.15
2927,101703,d005,KSETO3,JP_1038,"110,000.00",0.15
1958,101704,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
1668,101705,d001,KSETO3,JP_1004,"70,000.00",0.15
4357,101706,d004,6O0MT2,JP_1035,"75,000.00",0.1
960,101707,d002,KSETO3,JP_1016,"70,000.00",0.15
2505,101708,d002,KSETO3,JP_1020,"80,000.00",0.15
184,101709,d002,KSETO3,JP_1015,"55,000.00",0.15
2928,101710,d005,KSETO3,JP_1038,"110,000.00",0.15
2929,101711,d005,KSETO3,JP_1038,"110,000.00",0.15
4096,101712,d005,9OLSAT,JP_1040,"140,000.00",0.15
3777,101713,d005,2Q35MD,JP_1039,"200,000.00",0.2
2930,101714,d005,KSETO3,JP_1038,"110,000.00",0.15
2397,101715,d005,KSETO3,JP_1037,"80,000.00",0.15
961,101716,d002,KSETO3,JP_1016,"70,000.00",0.15
3778,101717,d005,2Q35MD,JP_1039,"200,000.00",0.2
478,101718,d004,KSETO3,JP_1029,"85,000.00",0.15
1434,101719,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
2102,101720,d001,KSETO3,JP_1006,"50,000.00",0.15
479,101721,d004,KSETO3,JP_1029,"85,000.00",0.15
185,101722,d002,KSETO3,JP_1015,"55,000.00",0.15
16,101723,d001,ZO9DQZ,JP_1001,,0.2
1562,101724,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2398,101725,d005,KSETO3,JP_1037,"80,000.00",0.15
2931,101726,d005,KSETO3,JP_1038,"110,000.00",0.15
2932,101727,d005,KSETO3,JP_1038,"110,000.00",0.15
4097,101728,d005,9OLSAT,JP_1040,"140,000.00",0.15
4098,101729,d005,9OLSAT,JP_1040,"140,000.00",0.15
4358,101730,d004,6O0MT2,JP_1035,"75,000.00",0.1
1815,101731,d002,9OLSAT,JP_1018,,0.15
1435,101732,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
962,101733,d002,KSETO3,JP_1016,"70,000.00",0.15
4099,101734,d005,9OLSAT,JP_1040,"140,000.00",0.15
3779,101735,d005,2Q35MD,JP_1039,"200,000.00",0.2
2933,101736,d005,KSETO3,JP_1038,"110,000.00",0.15
2934,101737,d005,KSETO3,JP_1038,"110,000.00",0.15
1669,101738,d001,KSETO3,JP_1004,"70,000.00",0.15
186,101739,d002,KSETO3,JP_1015,"55,000.00",0.15
2103,101740,d001,KSETO3,JP_1006,"50,000.00",0.15
2399,101741,d005,KSETO3,JP_1037,"80,000.00",0.15
2163,101742,d001,KSETO3,JP_1007,"220,000.00",0.15
2935,101743,d005,KSETO3,JP_1038,"110,000.00",0.15
2936,101744,d005,KSETO3,JP_1038,"110,000.00",0.15
2937,101745,d005,KSETO3,JP_1038,"110,000.00",0.15
2938,101746,d005,KSETO3,JP_1038,"110,000.00",0.15
2939,101747,d005,KSETO3,JP_1038,"110,000.00",0.15
1502,101748,d001,KSETO3,JP_1003,"65,000.00",0.15
2104,101749,d001,KSETO3,JP_1006,"50,000.00",0.15
2400,101750,d005,KSETO3,JP_1037,"80,000.00",0.15
1710,101751,d001,KSETO3,JP_1005,"50,000.00",0.15
4359,101752,d004,6O0MT2,JP_1035,"75,000.00",0.1
51,101753,d003,KSETO3,JP_1022,"75,000.00",0.15
480,101754,d004,KSETO3,JP_1029,"85,000.00",0.15
963,101755,d002,KSETO3,JP_1016,"70,000.00",0.15
3780,101756,d005,2Q35MD,JP_1039,"200,000.00",0.2
2940,101757,d005,KSETO3,JP_1038,"110,000.00",0.15
2941,101758,d005,KSETO3,JP_1038,"110,000.00",0.15
2401,101759,d005,KSETO3,JP_1037,"80,000.00",0.15
4872,101760,d001,KSETO3,JP_1014,"65,000.00",0.15
187,101761,d002,KSETO3,JP_1015,"55,000.00",0.15
1711,101762,d001,KSETO3,JP_1005,"50,000.00",0.15
2942,101763,d005,KSETO3,JP_1038,"110,000.00",0.15
481,101764,d004,KSETO3,JP_1029,"85,000.00",0.15
2216,101765,d003,KSETO3,JP_1023,"70,000.00",0.15
4100,101766,d005,9OLSAT,JP_1040,"140,000.00",0.15
2943,101767,d005,KSETO3,JP_1038,"110,000.00",0.15
2316,101768,d003,KSETO3,JP_1024,"85,000.00",0.15
3781,101769,d005,2Q35MD,JP_1039,"200,000.00",0.2
2944,101770,d005,KSETO3,JP_1038,"110,000.00",0.15
1372,101771,d004,2Q35MD,JP_1030,"175,000.00",0.2
964,101772,d002,KSETO3,JP_1016,"70,000.00",0.15
482,101773,d004,KSETO3,JP_1029,"85,000.00",0.15
188,101774,d002,KSETO3,JP_1015,"55,000.00",0.15
483,101775,d004,KSETO3,JP_1029,"85,000.00",0.15
3782,101776,d005,2Q35MD,JP_1039,"200,000.00",0.2
3783,101777,d005,2Q35MD,JP_1039,"200,000.00",0.2
1563,101778,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
189,101779,d002,KSETO3,JP_1015,"55,000.00",0.15
1959,101780,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
965,101781,d002,KSETO3,JP_1016,"70,000.00",0.15
4747,101782,d002,2Q35MD,JP_1021,"160,000.00",0.2
1960,101783,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
484,101784,d004,KSETO3,JP_1029,"85,000.00",0.15
1436,101785,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
966,101786,d002,KSETO3,JP_1016,"70,000.00",0.15
1670,101787,d001,KSETO3,JP_1004,"70,000.00",0.15
2945,101788,d005,KSETO3,JP_1038,"110,000.00",0.15
2946,101789,d005,KSETO3,JP_1038,"110,000.00",0.15
4101,101790,d005,9OLSAT,JP_1040,"140,000.00",0.15
2947,101791,d005,KSETO3,JP_1038,"110,000.00",0.15
2948,101792,d005,KSETO3,JP_1038,"110,000.00",0.15
4748,101793,d002,2Q35MD,JP_1021,"160,000.00",0.2
17,101794,d001,ZO9DQZ,JP_1001,,0.2
1373,101795,d004,2Q35MD,JP_1030,"175,000.00",0.2
967,101796,d002,KSETO3,JP_1016,"70,000.00",0.15
2402,101797,d005,KSETO3,JP_1037,"80,000.00",0.15
485,101798,d004,KSETO3,JP_1029,"85,000.00",0.15
1374,101799,d004,2Q35MD,JP_1030,"175,000.00",0.2
2403,101800,d005,KSETO3,JP_1037,"80,000.00",0.15
4477,101801,d001,KSETO3,JP_1010,"70,000.00",0.15
2949,101802,d005,KSETO3,JP_1038,"110,000.00",0.15
3784,101803,d005,2Q35MD,JP_1039,"200,000.00",0.2
2950,101804,d005,KSETO3,JP_1038,"110,000.00",0.15
2951,101805,d005,KSETO3,JP_1038,"110,000.00",0.15
4529,101806,d005,FFK1HB,JP_1041,"325,000.00",0.3
1437,101807,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
968,101808,d002,KSETO3,JP_1016,"70,000.00",0.15
969,101809,d002,KSETO3,JP_1016,"70,000.00",0.15
4598,101810,d003,6O0MT2,JP_1025,"120,000.00",0.1
486,101811,d004,KSETO3,JP_1029,"85,000.00",0.15
1816,101812,d002,9OLSAT,JP_1018,,0.15
2952,101813,d005,KSETO3,JP_1038,"110,000.00",0.15
2953,101814,d005,KSETO3,JP_1038,"110,000.00",0.15
4689,101815,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
3604,101816,d001,KSETO3,JP_1008,"55,000.00",0.15
2954,101817,d005,KSETO3,JP_1038,"110,000.00",0.15
4102,101818,d005,9OLSAT,JP_1040,"140,000.00",0.15
4820,101819,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
1961,101820,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
970,101821,d002,KSETO3,JP_1016,"70,000.00",0.15
971,101822,d002,KSETO3,JP_1016,"70,000.00",0.15
190,101823,d002,KSETO3,JP_1015,"55,000.00",0.15
4360,101824,d004,6O0MT2,JP_1035,"75,000.00",0.1
2217,101825,d003,KSETO3,JP_1023,"70,000.00",0.15
2404,101826,d005,KSETO3,JP_1037,"80,000.00",0.15
2105,101827,d001,KSETO3,JP_1006,"50,000.00",0.15
4599,101828,d003,6O0MT2,JP_1025,"120,000.00",0.1
2955,101829,d005,KSETO3,JP_1038,"110,000.00",0.15
2956,101830,d005,KSETO3,JP_1038,"110,000.00",0.15
2317,101831,d003,KSETO3,JP_1024,"85,000.00",0.15
2957,101832,d005,KSETO3,JP_1038,"110,000.00",0.15
191,101833,d002,KSETO3,JP_1015,"55,000.00",0.15
1962,101834,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
972,101835,d002,KSETO3,JP_1016,"70,000.00",0.15
4103,101836,d005,9OLSAT,JP_1040,"140,000.00",0.15
2958,101837,d005,KSETO3,JP_1038,"110,000.00",0.15
487,101838,d004,KSETO3,JP_1029,"85,000.00",0.15
1438,101839,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
2318,101840,d003,KSETO3,JP_1024,"85,000.00",0.15
4478,101841,d001,KSETO3,JP_1010,"70,000.00",0.15
192,101842,d002,KSETO3,JP_1015,"55,000.00",0.15
2959,101843,d005,KSETO3,JP_1038,"110,000.00",0.15
193,101844,d002,KSETO3,JP_1015,"55,000.00",0.15
2960,101845,d005,KSETO3,JP_1038,"110,000.00",0.15
4104,101846,d005,9OLSAT,JP_1040,"140,000.00",0.15
2961,101847,d005,KSETO3,JP_1038,"110,000.00",0.15
4530,101848,d005,FFK1HB,JP_1041,"325,000.00",0.3
2962,101849,d005,KSETO3,JP_1038,"110,000.00",0.15
2963,101850,d005,KSETO3,JP_1038,"110,000.00",0.15
2964,101851,d005,KSETO3,JP_1038,"110,000.00",0.15
4531,101852,d005,FFK1HB,JP_1041,"325,000.00",0.3
3785,101853,d005,2Q35MD,JP_1039,"200,000.00",0.2
2965,101854,d005,KSETO3,JP_1038,"110,000.00",0.15
52,101855,d003,KSETO3,JP_1022,"75,000.00",0.15
4479,101856,d001,KSETO3,JP_1010,"70,000.00",0.15
488,101857,d004,KSETO3,JP_1029,"85,000.00",0.15
973,101858,d002,KSETO3,JP_1016,"70,000.00",0.15
489,101859,d004,KSETO3,JP_1029,"85,000.00",0.15
1564,101860,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
974,101861,d002,KSETO3,JP_1016,"70,000.00",0.15
1489,101862,d001,KSETO3,JP_1002,"65,000.00",0.15
4664,101863,d003,FFK1HB,JP_1026,"250,000.00",0.3
